list,order,item,audio,condition,concept,prime,colour_repetition,prime_description,target_description,boxed_object,target_noun,target_colour,target_pattern,prime_noun,prime_colour,target_pattern,prime_pattern,filler_prime_category,filler_target_category,target_object,distractor1_sameN_sameC_DiffP,distractor2_sameN_DiffC_sameP,distractor4_sameN_DiffC_DiffP,distractor3_DiffNoun_sameC_sameP,distractor6_DiffN_SameC_DiffP,distractor5_repeated_diffN_diffColor_sameP,distractor7_non_repeated_prime_DiffN_DiffC_DiffP,alternative noun,alternative colour,alternative pattern,targetPosition,distractor1_sameN_sameC_DiffP,distractor2_sameN_DiffC_sameP,distractor4_sameN_DiffC_DiffP,distractor3_DiffNoun_sameC_sameP,distractor6_repeated_prime_DiffN_SameC_DiffP,distractor5_repeated_diffN_diffColor_sameP,distractor7_non_repeated_prime_DiffN_DiffC_DiffP,expTrials,targetImg,boxPos,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,recordingName
6,79,37,37_CP_RC_non.mp3,3,CP,RC,non-repeated,The red swing that's chequered,green spotted bed,bed_green_spotted,bed,green,spotted,swing,red,spotted,chequered,,,bed_green_spotted,bed_green_chequered,bed_red_spotted,bed_red_chequered,swing_green_spotted,swing_green_chequered,swing_red_spotted,swing_red_chequered,swing,red,chequered,6,4,2,3,7,8,1,5,Y,5,6,swing_red_spotted.png,bed_red_spotted.png,bed_red_chequered.png,bed_green_chequered.png,swing_red_chequered.png,bed_green_spotted.png,swing_green_spotted.png,swing_green_chequered.png,Y_List6_Order81_Item-37_Cond3
7,79,37,37_CP_RC_rep.mp3,4,CP,RC,repeated,The red swing that's spotted,green spotted bed,bed_green_spotted,bed,green,spotted,swing,red,spotted,spotted,,,bed_green_spotted,bed_green_chequered,bed_red_spotted,bed_red_chequered,swing_green_spotted,swing_green_chequered,swing_red_spotted,swing_red_chequered,swing,red,chequered,6,4,2,3,7,8,1,5,Y,1,6,swing_red_spotted.png,bed_red_spotted.png,bed_red_chequered.png,bed_green_chequered.png,swing_red_chequered.png,bed_green_spotted.png,swing_green_spotted.png,swing_green_chequered.png,Y_List7_Order81_Item-37_Cond4
8,79,37,37_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The chequered red swing,green spotted bed,bed_green_spotted,bed,green,spotted,swing,red,spotted,chequered,,,bed_green_spotted,bed_green_chequered,bed_red_spotted,bed_red_chequered,swing_green_spotted,swing_green_chequered,swing_red_spotted,swing_red_chequered,swing,red,chequered,6,4,2,3,7,8,1,5,Y,5,6,swing_red_spotted.png,bed_red_spotted.png,bed_red_chequered.png,bed_green_chequered.png,swing_red_chequered.png,bed_green_spotted.png,swing_green_spotted.png,swing_green_chequered.png,Y_List8_Order81_Item-37_Cond5
1,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List1_Order80_Item-f06_Cond9
2,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List2_Order80_Item-f06_Cond9
3,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List3_Order80_Item-f06_Cond9
4,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List4_Order80_Item-f06_Cond9
5,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List5_Order80_Item-f06_Cond9
6,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List6_Order80_Item-f06_Cond9
7,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List7_Order80_Item-f06_Cond9
8,80,f06,f06RC.mp3,9,,RC,,The large wineglass that's upside down,small wineglass,,wineglass,,,wineglass,,,,directionoun category,,wineglassSmall,,,,,,,,,,,,,,,,,,,N,7,8,bloomSmall.png,bloomLarge.png,wineglassLarge.png,bloomSmall.png,bloomSmall.png,bloomSmall.png,wineglassLargeDown.png,wineglassSmall.png,N_List8_Order80_Item-f06_Cond9
1,81,38,38_CP_AAN_rep.mp3,2,CP,AAN,repeated,The green spotted drum,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,spotted,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,5,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List1_Order83_Item-38_Cond2
2,81,38,38_CP_RC_non.mp3,3,CP,RC,non-repeated,The green drum that's chequered,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,chequered,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,8,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List2_Order83_Item-38_Cond3
3,81,38,38_CP_RC_rep.mp3,4,CP,RC,repeated,The green drum that's spotted,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,spotted,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,5,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List3_Order83_Item-38_Cond4
4,81,38,38_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The chequered green drum,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,chequered,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,8,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List4_Order83_Item-38_Cond5
5,81,38,38_PC_AAN_rep.mp3,6,PC,AAN,repeated,The spotted green drum,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,spotted,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,5,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List5_Order83_Item-38_Cond6
6,81,38,38_PC_RC_non.mp3,7,PC,RC,non-repeated,The chequered drum that's green,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,chequered,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,8,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List6_Order83_Item-38_Cond7
7,81,38,38_PC_RC_rep.mp3,8,PC,RC,repeated,The spotted drum that's green,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,spotted,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,5,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List7_Order83_Item-38_Cond8
8,81,38,38_CP_AAN_non.mp3,1,CP,AAN,non-repeated,The green chequered drum,blue spotted basket,basket_blue_spotted,basket,blue,spotted,drum,green,spotted,chequered,,,basket_blue_spotted,basket_blue_chequered,basket_green_spotted,basket_green_chequered,drum_blue_spotted,drum_blue_chequered,drum_green_spotted,drum_green_chequered,drum,green,chequered,3,6,4,1,2,7,5,8,Y,8,3,basket_green_chequered.png,drum_blue_spotted.png,basket_blue_spotted.png,basket_green_spotted.png,drum_green_spotted.png,basket_blue_chequered.png,drum_blue_chequered.png,drum_green_chequered.png,Y_List8_Order83_Item-38_Cond1
1,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List1_Order82_Item-f44_Cond9
2,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List2_Order82_Item-f44_Cond9
3,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List3_Order82_Item-f44_Cond9
4,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List4_Order82_Item-f44_Cond9
5,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List5_Order82_Item-f44_Cond9
6,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List6_Order82_Item-f44_Cond9
7,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List7_Order82_Item-f44_Cond9
8,82,f44,f44.mp3,9,,N,,The toothbrush,anchor,,toothbrush,,,toothbrush,,,,noun category,noun category,anchorBlueLarge,,,,,,,,,,,,,,,,,,,N,5,6,glassesLargeRight.png,glassesSmallLeft.png,glassesLargeLeft.png,glassesSmallLeft.png,toothbrushBlueLargeRight.png,anchorBlueLarge.png,glassesLargeRight.png,glassesLargeLeft.png,N_List8_Order82_Item-f44_Cond9
1,83,22,22_PC_AAN_non.mp3,5,PC,AAN,non-repeated,The spotted green jug,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,spotted,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,3,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List1_Order85_Item-22_Cond5
2,83,22,22_PC_AAN_rep.mp3,6,PC,AAN,repeated,The chequered green jug,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,chequered,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,2,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List2_Order85_Item-22_Cond6
3,83,22,22_PC_RC_non.mp3,7,PC,RC,non-repeated,The spotted jug that's green,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,spotted,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,3,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List3_Order85_Item-22_Cond7
4,83,22,22_PC_RC_rep.mp3,8,PC,RC,repeated,The chequered jug that's green,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,chequered,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,2,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List4_Order85_Item-22_Cond8
5,83,22,22_CP_AAN_non.mp3,1,CP,AAN,non-repeated,The green spotted jug,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,spotted,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,3,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List5_Order85_Item-22_Cond1
6,83,22,22_CP_AAN_rep.mp3,2,CP,AAN,repeated,The green chequered jug,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,chequered,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,2,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List6_Order85_Item-22_Cond2
7,83,22,22_CP_RC_non.mp3,3,CP,RC,non-repeated,The green jug that's spotted,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,spotted,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,3,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List7_Order85_Item-22_Cond3
8,83,22,22_CP_RC_rep.mp3,4,CP,RC,repeated,The green jug that's chequered,red chequered balloon,balloon_red_chequered,balloon,red,chequered,jug,green,chequered,chequered,,,balloon_red_chequered,balloon_red_spotted,balloon_green_chequered,balloon_green_spotted,pitcher_red_chequered,pitcher_red_spotted,pitcher_green_chequered,pitcher_green_spotted,pitcher,green,spotted,8,4,6,5,1,7,2,3,Y,2,8,pitcher_red_chequered.png,pitcher_green_chequered.png,pitcher_green_spotted.png,balloon_red_spotted.png,balloon_green_spotted.png,balloon_green_chequered.png,pitcher_red_spotted.png,balloon_red_chequered.png,Y_List8_Order85_Item-22_Cond4
1,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List1_Order84_Item-f04_Cond9
2,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List2_Order84_Item-f04_Cond9
3,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List3_Order84_Item-f04_Cond9
4,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List4_Order84_Item-f04_Cond9
5,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List5_Order84_Item-f04_Cond9
6,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List6_Order84_Item-f04_Cond9
7,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List7_Order84_Item-f04_Cond9
8,84,f04,f04RC.mp3,9,,RC,,The small asparagus that's pointing down,large asparagus pointing upwards,,asparagus,,,asparagus,,,,size,direction,asparagusRight,,,,,,,,,,,,,,,,,,,N,2,5,asparagusRightDown.png,asparagusGreenSmallDown.png,spanner_blue_striped.png,asparagusRightDown.png,asparagusRight.png,spanner_blue_striped.png,asparagusGreenSmall.png,spanner_blue_spotted.png,N_List8_Order84_Item-f04_Cond9
1,85,39,39_PC_RC_non.mp3,7,PC,RC,non-repeated,The chequered wagon that's red,blue spotted saw,saw_blue_spotted,saw,blue,spotted,wagon,red,spotted,chequered,,,saw_blue_spotted,saw_blue_chequered,saw_red_spotted,saw_red_chequered,wagon_blue_spotted,wagon_blue_chequered,wagon_red_spotted,wagon_red_chequered,wagon,red,chequered,7,8,1,6,2,3,5,4,Y,4,7,saw_red_spotted.png,wagon_blue_spotted.png,wagon_blue_chequered.png,wagon_red_chequered.png,wagon_red_spotted.png,saw_red_chequered.png,saw_blue_spotted.png,saw_blue_chequered.png,Y_List1_Order86_Item-39_Cond7
